iso3,country,indicator,year,value
ASM,American Samoa,SL.UEM.TOTL.ZS,2023,
ASM,American Samoa,SL.UEM.TOTL.ZS,2022,
AND,Andorra,SL.UEM.TOTL.ZS,2024,
AND,Andorra,SL.UEM.TOTL.ZS,2023,
AND,Andorra,SL.UEM.TOTL.ZS,2022,
AGO,Angola,SL.UEM.TOTL.ZS,2024,14.02
AGO,Angola,SL.UEM.TOTL.ZS,2023,14.051
AGO,Angola,SL.UEM.TOTL.ZS,2022,14.124
ATG,Antigua and Barbuda,SL.UEM.TOTL.ZS,2024,
ATG,Antigua and Barbuda,SL.UEM.TOTL.ZS,2023,
ATG,Antigua and Barbuda,SL.UEM.TOTL.ZS,2022,
ARG,Argentina,SL.UEM.TOTL.ZS,2024,7.15
ARG,Argentina,SL.UEM.TOTL.ZS,2023,6.139
ARG,Argentina,SL.UEM.TOTL.ZS,2022,6.805
ARM,Armenia,SL.UEM.TOTL.ZS,2024,12.405
ARM,Armenia,SL.UEM.TOTL.ZS,2023,12.405
ARM,Armenia,SL.UEM.TOTL.ZS,2022,13.451
ABW,Aruba,SL.UEM.TOTL.ZS,2024,
ABW,Aruba,SL.UEM.TOTL.ZS,2023,
ABW,Aruba,SL.UEM.TOTL.ZS,2022,
AUS,Australia,SL.UEM.TOTL.ZS,2024,3.942
AUS,Australia,SL.UEM.TOTL.ZS,2023,3.668
AUS,Australia,SL.UEM.TOTL.ZS,2022,3.728
AUT,Austria,SL.UEM.TOTL.ZS,2024,5.2
AUT,Austria,SL.UEM.TOTL.ZS,2023,5.264
AUT,Austria,SL.UEM.TOTL.ZS,2022,4.992
AZE,Azerbaijan,SL.UEM.TOTL.ZS,2024,5.648
AZE,Azerbaijan,SL.UEM.TOTL.ZS,2023,5.64
AZE,Azerbaijan,SL.UEM.TOTL.ZS,2022,5.65
BHS,"Bahamas, The",SL.UEM.TOTL.ZS,2024,9.049
BHS,"Bahamas, The",SL.UEM.TOTL.ZS,2023,8.645
BHS,"Bahamas, The",SL.UEM.TOTL.ZS,2022,9.25
BHR,Bahrain,SL.UEM.TOTL.ZS,2024,1.084
BHR,Bahrain,SL.UEM.TOTL.ZS,2023,1.049
BHR,Bahrain,SL.UEM.TOTL.ZS,2022,1.265
BGD,Bangladesh,SL.UEM.TOTL.ZS,2024,3.635
BGD,Bangladesh,SL.UEM.TOTL.ZS,2023,3.352
BGD,Bangladesh,SL.UEM.TOTL.ZS,2022,4.593
BRB,Barbados,SL.UEM.TOTL.ZS,2024,6.448
BRB,Barbados,SL.UEM.TOTL.ZS,2023,6.54
BRB,Barbados,SL.UEM.TOTL.ZS,2022,7.261
BLR,Belarus,SL.UEM.TOTL.ZS,2024,3.458
BLR,Belarus,SL.UEM.TOTL.ZS,2023,3.461
BLR,Belarus,SL.UEM.TOTL.ZS,2022,3.574
BEL,Belgium,SL.UEM.TOTL.ZS,2024,5.7
BEL,Belgium,SL.UEM.TOTL.ZS,2023,5.547
BEL,Belgium,SL.UEM.TOTL.ZS,2022,5.57
BLZ,Belize,SL.UEM.TOTL.ZS,2024,8.698
BLZ,Belize,SL.UEM.TOTL.ZS,2023,8.278
BLZ,Belize,SL.UEM.TOTL.ZS,2022,8.682
BEN,Benin,SL.UEM.TOTL.ZS,2024,1.637
BEN,Benin,SL.UEM.TOTL.ZS,2023,1.641
BEN,Benin,SL.UEM.TOTL.ZS,2022,1.685
BMU,Bermuda,SL.UEM.TOTL.ZS,2024,
BMU,Bermuda,SL.UEM.TOTL.ZS,2023,
BMU,Bermuda,SL.UEM.TOTL.ZS,2022,
BTN,Bhutan,SL.UEM.TOTL.ZS,2024,3.282
BTN,Bhutan,SL.UEM.TOTL.ZS,2023,3.126
BTN,Bhutan,SL.UEM.TOTL.ZS,2022,5.947
BOL,Bolivia,SL.UEM.TOTL.ZS,2024,3.274
BOL,Bolivia,SL.UEM.TOTL.ZS,2023,3.024
BOL,Bolivia,SL.UEM.TOTL.ZS,2022,3.552
BIH,Bosnia and Herzegovina,SL.UEM.TOTL.ZS,2024,10.69
BIH,Bosnia and Herzegovina,SL.UEM.TOTL.ZS,2023,10.668
BIH,Bosnia and Herzegovina,SL.UEM.TOTL.ZS,2022,12.657
BWA,Botswana,SL.UEM.TOTL.ZS,2024,23.81
BWA,Botswana,SL.UEM.TOTL.ZS,2023,23.381
BWA,Botswana,SL.UEM.TOTL.ZS,2022,23.615
BRA,Brazil,SL.UEM.TOTL.ZS,2024,6.801
BRA,Brazil,SL.UEM.TOTL.ZS,2023,7.947
BRA,Brazil,SL.UEM.TOTL.ZS,2022,9.231
VGB,British Virgin Islands,SL.UEM.TOTL.ZS,2024,
VGB,British Virgin Islands,SL.UEM.TOTL.ZS,2023,
VGB,British Virgin Islands,SL.UEM.TOTL.ZS,2022,
BRN,Brunei Darussalam,SL.UEM.TOTL.ZS,2024,5.18
BRN,Brunei Darussalam,SL.UEM.TOTL.ZS,2023,5.296
BRN,Brunei Darussalam,SL.UEM.TOTL.ZS,2022,5.191
BGR,Bulgaria,SL.UEM.TOTL.ZS,2024,4.2
BGR,Bulgaria,SL.UEM.TOTL.ZS,2023,4.319
BGR,Bulgaria,SL.UEM.TOTL.ZS,2022,4.148
BFA,Burkina Faso,SL.UEM.TOTL.ZS,2024,3.441
BFA,Burkina Faso,SL.UEM.TOTL.ZS,2023,3.601
BFA,Burkina Faso,SL.UEM.TOTL.ZS,2022,3.828
BDI,Burundi,SL.UEM.TOTL.ZS,2024,0.915
BDI,Burundi,SL.UEM.TOTL.ZS,2023,0.911
BDI,Burundi,SL.UEM.TOTL.ZS,2022,0.909
CPV,Cabo Verde,SL.UEM.TOTL.ZS,2024,11.883
CPV,Cabo Verde,SL.UEM.TOTL.ZS,2023,11.882
CPV,Cabo Verde,SL.UEM.TOTL.ZS,2022,12.239
KHM,Cambodia,SL.UEM.TOTL.ZS,2024,0.254
KHM,Cambodia,SL.UEM.TOTL.ZS,2023,0.256
KHM,Cambodia,SL.UEM.TOTL.ZS,2022,0.245
CMR,Cameroon,SL.UEM.TOTL.ZS,2024,3.603
CMR,Cameroon,SL.UEM.TOTL.ZS,2023,3.607
CMR,Cameroon,SL.UEM.TOTL.ZS,2022,3.646
CAN,Canada,SL.UEM.TOTL.ZS,2024,6.351
CAN,Canada,SL.UEM.TOTL.ZS,2023,5.415
CAN,Canada,SL.UEM.TOTL.ZS,2022,5.279
CYM,Cayman Islands,SL.UEM.TOTL.ZS,2024,
CYM,Cayman Islands,SL.UEM.TOTL.ZS,2023,
CYM,Cayman Islands,SL.UEM.TOTL.ZS,2022,
CAF,Central African Republic,SL.UEM.TOTL.ZS,2024,6.253
CAF,Central African Republic,SL.UEM.TOTL.ZS,2023,6.181
CAF,Central African Republic,SL.UEM.TOTL.ZS,2022,6.287
TCD,Chad,SL.UEM.TOTL.ZS,2024,1.053
TCD,Chad,SL.UEM.TOTL.ZS,2023,1.059
TCD,Chad,SL.UEM.TOTL.ZS,2022,1.081
CHI,Channel Islands,SL.UEM.TOTL.ZS,2024,6.031
CHI,Channel Islands,SL.UEM.TOTL.ZS,2023,5.928
CHI,Channel Islands,SL.UEM.TOTL.ZS,2022,5.923
CHL,Chile,SL.UEM.TOTL.ZS,2024,8.718
CHL,Chile,SL.UEM.TOTL.ZS,2023,9.013
CHL,Chile,SL.UEM.TOTL.ZS,2022,8.249
CHN,China,SL.UEM.TOTL.ZS,2024,4.59
CHN,China,SL.UEM.TOTL.ZS,2023,4.67
CHN,China,SL.UEM.TOTL.ZS,2022,4.98
COL,Colombia,SL.UEM.TOTL.ZS,2024,9.619
COL,Colombia,SL.UEM.TOTL.ZS,2023,9.591
COL,Colombia,SL.UEM.TOTL.ZS,2022,10.541
COM,Comoros,SL.UEM.TOTL.ZS,2024,3.815
COM,Comoros,SL.UEM.TOTL.ZS,2023,3.833
COM,Comoros,SL.UEM.TOTL.ZS,2022,3.879
COD,"Congo, Dem. Rep.",SL.UEM.TOTL.ZS,2024,4.421
COD,"Congo, Dem. Rep.",SL.UEM.TOTL.ZS,2023,4.469
COD,"Congo, Dem. Rep.",SL.UEM.TOTL.ZS,2022,4.54
COG,"Congo, Rep.",SL.UEM.TOTL.ZS,2024,19.895
COG,"Congo, Rep.",SL.UEM.TOTL.ZS,2023,19.919
COG,"Congo, Rep.",SL.UEM.TOTL.ZS,2022,20.131
CRI,Costa Rica,SL.UEM.TOTL.ZS,2024,6.936
CRI,Costa Rica,SL.UEM.TOTL.ZS,2023,8.325
CRI,Costa Rica,SL.UEM.TOTL.ZS,2022,11.325
CIV,Cote d'Ivoire,SL.UEM.TOTL.ZS,2024,2.273
CIV,Cote d'Ivoire,SL.UEM.TOTL.ZS,2023,2.263
CIV,Cote d'Ivoire,SL.UEM.TOTL.ZS,2022,2.31
HRV,Croatia,SL.UEM.TOTL.ZS,2024,5.0
HRV,Croatia,SL.UEM.TOTL.ZS,2023,6.121
HRV,Croatia,SL.UEM.TOTL.ZS,2022,6.811
CUB,Cuba,SL.UEM.TOTL.ZS,2024,1.755
CUB,Cuba,SL.UEM.TOTL.ZS,2023,1.73
CUB,Cuba,SL.UEM.TOTL.ZS,2022,1.829
CUW,Curacao,SL.UEM.TOTL.ZS,2024,
CUW,Curacao,SL.UEM.TOTL.ZS,2023,
CUW,Curacao,SL.UEM.TOTL.ZS,2022,
CYP,Cyprus,SL.UEM.TOTL.ZS,2024,4.9
CYP,Cyprus,SL.UEM.TOTL.ZS,2023,5.835
CYP,Cyprus,SL.UEM.TOTL.ZS,2022,6.806
CZE,Czechia,SL.UEM.TOTL.ZS,2024,2.6
CZE,Czechia,SL.UEM.TOTL.ZS,2023,2.579
CZE,Czechia,SL.UEM.TOTL.ZS,2022,2.224
DNK,Denmark,SL.UEM.TOTL.ZS,2024,5.358
DNK,Denmark,SL.UEM.TOTL.ZS,2023,5.094
DNK,Denmark,SL.UEM.TOTL.ZS,2022,4.434
DJI,Djibouti,SL.UEM.TOTL.ZS,2024,26.007
DJI,Djibouti,SL.UEM.TOTL.ZS,2023,26.074
DJI,Djibouti,SL.UEM.TOTL.ZS,2022,26.272
DMA,Dominica,SL.UEM.TOTL.ZS,2024,
DMA,Dominica,SL.UEM.TOTL.ZS,2023,
DMA,Dominica,SL.UEM.TOTL.ZS,2022,
DOM,Dominican Republic,SL.UEM.TOTL.ZS,2024,5.312
DOM,Dominican Republic,SL.UEM.TOTL.ZS,2023,5.555
DOM,Dominican Republic,SL.UEM.TOTL.ZS,2022,5.504
ECU,Ecuador,SL.UEM.TOTL.ZS,2024,3.453
ECU,Ecuador,SL.UEM.TOTL.ZS,2023,3.51
ECU,Ecuador,SL.UEM.TOTL.ZS,2022,3.713
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,2024,6.817
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,2023,6.753
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.ZS,2022,6.546
SLV,El Salvador,SL.UEM.TOTL.ZS,2024,3.261
SLV,El Salvador,SL.UEM.TOTL.ZS,2023,2.992
SLV,El Salvador,SL.UEM.TOTL.ZS,2022,2.999
GNQ,Equatorial Guinea,SL.UEM.TOTL.ZS,2024,8.293
GNQ,Equatorial Guinea,SL.UEM.TOTL.ZS,2023,8.218
GNQ,Equatorial Guinea,SL.UEM.TOTL.ZS,2022,8.334
ERI,Eritrea,SL.UEM.TOTL.ZS,2024,5.947
ERI,Eritrea,SL.UEM.TOTL.ZS,2023,5.909
ERI,Eritrea,SL.UEM.TOTL.ZS,2022,6.033
EST,Estonia,SL.UEM.TOTL.ZS,2024,7.6
EST,Estonia,SL.UEM.TOTL.ZS,2023,6.378
EST,Estonia,SL.UEM.TOTL.ZS,2022,5.571
SWZ,Eswatini,SL.UEM.TOTL.ZS,2024,34.643
SWZ,Eswatini,SL.UEM.TOTL.ZS,2023,34.61
SWZ,Eswatini,SL.UEM.TOTL.ZS,2022,36.472
ETH,Ethiopia,SL.UEM.TOTL.ZS,2024,3.357
ETH,Ethiopia,SL.UEM.TOTL.ZS,2023,3.375
ETH,Ethiopia,SL.UEM.TOTL.ZS,2022,3.386
FRO,Faroe Islands,SL.UEM.TOTL.ZS,2024,
FRO,Faroe Islands,SL.UEM.TOTL.ZS,2023,
FRO,Faroe Islands,SL.UEM.TOTL.ZS,2022,
FJI,Fiji,SL.UEM.TOTL.ZS,2024,5.361
FJI,Fiji,SL.UEM.TOTL.ZS,2023,5.316
FJI,Fiji,SL.UEM.TOTL.ZS,2022,5.403
FIN,Finland,SL.UEM.TOTL.ZS,2024,8.4
FIN,Finland,SL.UEM.TOTL.ZS,2023,7.149
FIN,Finland,SL.UEM.TOTL.ZS,2022,6.719
FRA,France,SL.UEM.TOTL.ZS,2024,7.4
FRA,France,SL.UEM.TOTL.ZS,2023,7.335
FRA,France,SL.UEM.TOTL.ZS,2022,7.303
PYF,French Polynesia,SL.UEM.TOTL.ZS,2024,11.613
PYF,French Polynesia,SL.UEM.TOTL.ZS,2023,11.613
PYF,French Polynesia,SL.UEM.TOTL.ZS,2022,11.793
GAB,Gabon,SL.UEM.TOTL.ZS,2024,20.091
GAB,Gabon,SL.UEM.TOTL.ZS,2023,20.161
GAB,Gabon,SL.UEM.TOTL.ZS,2022,20.319
GMB,"Gambia, The",SL.UEM.TOTL.ZS,2024,6.48
GMB,"Gambia, The",SL.UEM.TOTL.ZS,2023,6.479
GMB,"Gambia, The",SL.UEM.TOTL.ZS,2022,6.067
GEO,Georgia,SL.UEM.TOTL.ZS,2024,11.557
GEO,Georgia,SL.UEM.TOTL.ZS,2023,11.549
GEO,Georgia,SL.UEM.TOTL.ZS,2022,11.621
DEU,Germany,SL.UEM.TOTL.ZS,2024,3.4
DEU,Germany,SL.UEM.TOTL.ZS,2023,3.071
DEU,Germany,SL.UEM.TOTL.ZS,2022,3.137
GHA,Ghana,SL.UEM.TOTL.ZS,2024,2.82
GHA,Ghana,SL.UEM.TOTL.ZS,2023,2.829
GHA,Ghana,SL.UEM.TOTL.ZS,2022,2.87
GIB,Gibraltar,SL.UEM.TOTL.ZS,2024,
GIB,Gibraltar,SL.UEM.TOTL.ZS,2023,
GIB,Gibraltar,SL.UEM.TOTL.ZS,2022,
GRC,Greece,SL.UEM.TOTL.ZS,2024,10.02
GRC,Greece,SL.UEM.TOTL.ZS,2023,11.023
GRC,Greece,SL.UEM.TOTL.ZS,2022,12.426
GRL,Greenland,SL.UEM.TOTL.ZS,2024,
GRL,Greenland,SL.UEM.TOTL.ZS,2023,
GRL,Greenland,SL.UEM.TOTL.ZS,2022,
GRD,Grenada,SL.UEM.TOTL.ZS,2024,
GRD,Grenada,SL.UEM.TOTL.ZS,2023,
GRD,Grenada,SL.UEM.TOTL.ZS,2022,
GUM,Guam,SL.UEM.TOTL.ZS,2024,5.252
GUM,Guam,SL.UEM.TOTL.ZS,2023,5.262
GUM,Guam,SL.UEM.TOTL.ZS,2022,5.383
GTM,Guatemala,SL.UEM.TOTL.ZS,2024,2.613
GTM,Guatemala,SL.UEM.TOTL.ZS,2023,2.344
GTM,Guatemala,SL.UEM.TOTL.ZS,2022,3.051
GIN,Guinea,SL.UEM.TOTL.ZS,2024,5.132
GIN,Guinea,SL.UEM.TOTL.ZS,2023,5.141
GIN,Guinea,SL.UEM.TOTL.ZS,2022,5.174
GNB,Guinea-Bissau,SL.UEM.TOTL.ZS,2024,2.647
GNB,Guinea-Bissau,SL.UEM.TOTL.ZS,2023,2.632
GNB,Guinea-Bissau,SL.UEM.TOTL.ZS,2022,2.666
GUY,Guyana,SL.UEM.TOTL.ZS,2024,11.874
GUY,Guyana,SL.UEM.TOTL.ZS,2023,11.917
GUY,Guyana,SL.UEM.TOTL.ZS,2022,11.907
HTI,Haiti,SL.UEM.TOTL.ZS,2024,14.609
HTI,Haiti,SL.UEM.TOTL.ZS,2023,14.459
HTI,Haiti,SL.UEM.TOTL.ZS,2022,14.54
HND,Honduras,SL.UEM.TOTL.ZS,2024,4.91
HND,Honduras,SL.UEM.TOTL.ZS,2023,6.07
HND,Honduras,SL.UEM.TOTL.ZS,2022,8.774
HKG,"Hong Kong SAR, China",SL.UEM.TOTL.ZS,2024,2.988
HKG,"Hong Kong SAR, China",SL.UEM.TOTL.ZS,2023,2.949
HKG,"Hong Kong SAR, China",SL.UEM.TOTL.ZS,2022,4.318
HUN,Hungary,SL.UEM.TOTL.ZS,2024,4.5
HUN,Hungary,SL.UEM.TOTL.ZS,2023,4.096
HUN,Hungary,SL.UEM.TOTL.ZS,2022,3.583
ISL,Iceland,SL.UEM.TOTL.ZS,2024,3.6
ISL,Iceland,SL.UEM.TOTL.ZS,2023,3.518
ISL,Iceland,SL.UEM.TOTL.ZS,2022,3.789
IND,India,SL.UEM.TOTL.ZS,2024,4.173
IND,India,SL.UEM.TOTL.ZS,2023,4.172
IND,India,SL.UEM.TOTL.ZS,2022,4.822
IDN,Indonesia,SL.UEM.TOTL.ZS,2024,3.301
IDN,Indonesia,SL.UEM.TOTL.ZS,2023,3.308
IDN,Indonesia,SL.UEM.TOTL.ZS,2022,3.462
IRN,"Iran, Islamic Rep.",SL.UEM.TOTL.ZS,2024,8.146
IRN,"Iran, Islamic Rep.",SL.UEM.TOTL.ZS,2023,8.129
IRN,"Iran, Islamic Rep.",SL.UEM.TOTL.ZS,2022,9.085
IRQ,Iraq,SL.UEM.TOTL.ZS,2024,15.293
IRQ,Iraq,SL.UEM.TOTL.ZS,2023,15.239
IRQ,Iraq,SL.UEM.TOTL.ZS,2022,15.41
IRL,Ireland,SL.UEM.TOTL.ZS,2024,4.3
IRL,Ireland,SL.UEM.TOTL.ZS,2023,4.243
IRL,Ireland,SL.UEM.TOTL.ZS,2022,4.465
IMN,Isle of Man,SL.UEM.TOTL.ZS,2024,
IMN,Isle of Man,SL.UEM.TOTL.ZS,2023,
IMN,Isle of Man,SL.UEM.TOTL.ZS,2022,
ISR,Israel,SL.UEM.TOTL.ZS,2024,3.595
ISR,Israel,SL.UEM.TOTL.ZS,2023,3.371
ISR,Israel,SL.UEM.TOTL.ZS,2022,3.695
ITA,Italy,SL.UEM.TOTL.ZS,2024,6.5
ITA,Italy,SL.UEM.TOTL.ZS,2023,7.627
ITA,Italy,SL.UEM.TOTL.ZS,2022,8.069
JAM,Jamaica,SL.UEM.TOTL.ZS,2024,3.151
JAM,Jamaica,SL.UEM.TOTL.ZS,2023,3.022
JAM,Jamaica,SL.UEM.TOTL.ZS,2022,4.083
JPN,Japan,SL.UEM.TOTL.ZS,2024,2.5
JPN,Japan,SL.UEM.TOTL.ZS,2023,2.6
JPN,Japan,SL.UEM.TOTL.ZS,2022,2.614
JOR,Jordan,SL.UEM.TOTL.ZS,2024,16.693
JOR,Jordan,SL.UEM.TOTL.ZS,2023,16.62
JOR,Jordan,SL.UEM.TOTL.ZS,2022,18.2
KAZ,Kazakhstan,SL.UEM.TOTL.ZS,2024,4.833
KAZ,Kazakhstan,SL.UEM.TOTL.ZS,2023,4.835
KAZ,Kazakhstan,SL.UEM.TOTL.ZS,2022,4.86
KEN,Kenya,SL.UEM.TOTL.ZS,2024,5.487
KEN,Kenya,SL.UEM.TOTL.ZS,2023,5.409
KEN,Kenya,SL.UEM.TOTL.ZS,2022,5.565
KIR,Kiribati,SL.UEM.TOTL.ZS,2024,
KIR,Kiribati,SL.UEM.TOTL.ZS,2023,
KIR,Kiribati,SL.UEM.TOTL.ZS,2022,
PRK,"Korea, Dem. People's Rep.",SL.UEM.TOTL.ZS,2024,3.539
PRK,"Korea, Dem. People's Rep.",SL.UEM.TOTL.ZS,2023,3.463
PRK,"Korea, Dem. People's Rep.",SL.UEM.TOTL.ZS,2022,3.457
KOR,"Korea, Rep.",SL.UEM.TOTL.ZS,2024,2.784
KOR,"Korea, Rep.",SL.UEM.TOTL.ZS,2023,2.675
KOR,"Korea, Rep.",SL.UEM.TOTL.ZS,2022,2.857
XKX,Kosovo,SL.UEM.TOTL.ZS,2024,
XKX,Kosovo,SL.UEM.TOTL.ZS,2023,
XKX,Kosovo,SL.UEM.TOTL.ZS,2022,
KWT,Kuwait,SL.UEM.TOTL.ZS,2024,2.151
KWT,Kuwait,SL.UEM.TOTL.ZS,2023,2.08
KWT,Kuwait,SL.UEM.TOTL.ZS,2022,2.133
KGZ,Kyrgyz Republic,SL.UEM.TOTL.ZS,2024,3.491
KGZ,Kyrgyz Republic,SL.UEM.TOTL.ZS,2023,3.498
KGZ,Kyrgyz Republic,SL.UEM.TOTL.ZS,2022,4.767
LAO,Lao PDR,SL.UEM.TOTL.ZS,2024,1.174
LAO,Lao PDR,SL.UEM.TOTL.ZS,2023,1.186
LAO,Lao PDR,SL.UEM.TOTL.ZS,2022,1.209
LVA,Latvia,SL.UEM.TOTL.ZS,2024,6.9
LVA,Latvia,SL.UEM.TOTL.ZS,2023,6.465
LVA,Latvia,SL.UEM.TOTL.ZS,2022,6.815
LBN,Lebanon,SL.UEM.TOTL.ZS,2024,
LBN,Lebanon,SL.UEM.TOTL.ZS,2023,10.985
LBN,Lebanon,SL.UEM.TOTL.ZS,2022,11.105
LSO,Lesotho,SL.UEM.TOTL.ZS,2024,16.34
LSO,Lesotho,SL.UEM.TOTL.ZS,2023,16.348
LSO,Lesotho,SL.UEM.TOTL.ZS,2022,16.623
LBR,Liberia,SL.UEM.TOTL.ZS,2024,2.914
LBR,Liberia,SL.UEM.TOTL.ZS,2023,2.905
LBR,Liberia,SL.UEM.TOTL.ZS,2022,2.956
LBY,Libya,SL.UEM.TOTL.ZS,2024,19.085
LBY,Libya,SL.UEM.TOTL.ZS,2023,18.713
LBY,Libya,SL.UEM.TOTL.ZS,2022,19.238
LIE,Liechtenstein,SL.UEM.TOTL.ZS,2024,
LIE,Liechtenstein,SL.UEM.TOTL.ZS,2023,
LIE,Liechtenstein,SL.UEM.TOTL.ZS,2022,
LTU,Lithuania,SL.UEM.TOTL.ZS,2024,6.851
LTU,Lithuania,SL.UEM.TOTL.ZS,2023,6.841
LTU,Lithuania,SL.UEM.TOTL.ZS,2022,5.955
LUX,Luxembourg,SL.UEM.TOTL.ZS,2024,6.4
LUX,Luxembourg,SL.UEM.TOTL.ZS,2023,5.184
LUX,Luxembourg,SL.UEM.TOTL.ZS,2022,4.588
MAC,"Macao SAR, China",SL.UEM.TOTL.ZS,2024,2.262
MAC,"Macao SAR, China",SL.UEM.TOTL.ZS,2023,2.206
MAC,"Macao SAR, China",SL.UEM.TOTL.ZS,2022,2.446
MDG,Madagascar,SL.UEM.TOTL.ZS,2024,3.051
MDG,Madagascar,SL.UEM.TOTL.ZS,2023,3.044
MDG,Madagascar,SL.UEM.TOTL.ZS,2022,3.186
MWI,Malawi,SL.UEM.TOTL.ZS,2024,5.051
MWI,Malawi,SL.UEM.TOTL.ZS,2023,5.009
MWI,Malawi,SL.UEM.TOTL.ZS,2022,5.02
MYS,Malaysia,SL.UEM.TOTL.ZS,2024,3.846
MYS,Malaysia,SL.UEM.TOTL.ZS,2023,3.858
MYS,Malaysia,SL.UEM.TOTL.ZS,2022,3.93
MDV,Maldives,SL.UEM.TOTL.ZS,2024,4.278
MDV,Maldives,SL.UEM.TOTL.ZS,2023,4.019
MDV,Maldives,SL.UEM.TOTL.ZS,2022,4.303
MLI,Mali,SL.UEM.TOTL.ZS,2024,2.924
MLI,Mali,SL.UEM.TOTL.ZS,2023,2.947
MLI,Mali,SL.UEM.TOTL.ZS,2022,2.387
MLT,Malta,SL.UEM.TOTL.ZS,2024,3.1
MLT,Malta,SL.UEM.TOTL.ZS,2023,3.479
MLT,Malta,SL.UEM.TOTL.ZS,2022,3.471
MHL,Marshall Islands,SL.UEM.TOTL.ZS,2024,
MHL,Marshall Islands,SL.UEM.TOTL.ZS,2023,
MHL,Marshall Islands,SL.UEM.TOTL.ZS,2022,
MRT,Mauritania,SL.UEM.TOTL.ZS,2024,10.257
MRT,Mauritania,SL.UEM.TOTL.ZS,2023,10.37
MRT,Mauritania,SL.UEM.TOTL.ZS,2022,10.52
MUS,Mauritius,SL.UEM.TOTL.ZS,2024,5.548
MUS,Mauritius,SL.UEM.TOTL.ZS,2023,5.571
MUS,Mauritius,SL.UEM.TOTL.ZS,2022,6.322
MEX,Mexico,SL.UEM.TOTL.ZS,2024,2.678
MEX,Mexico,SL.UEM.TOTL.ZS,2023,2.765
MEX,Mexico,SL.UEM.TOTL.ZS,2022,3.256
FSM,"Micronesia, Fed. Sts.",SL.UEM.TOTL.ZS,2024,
FSM,"Micronesia, Fed. Sts.",SL.UEM.TOTL.ZS,2023,
FSM,"Micronesia, Fed. Sts.",SL.UEM.TOTL.ZS,2022,
MDA,Moldova,SL.UEM.TOTL.ZS,2024,1.427
MDA,Moldova,SL.UEM.TOTL.ZS,2023,1.57
MDA,Moldova,SL.UEM.TOTL.ZS,2022,0.909
MCO,Monaco,SL.UEM.TOTL.ZS,2024,
MCO,Monaco,SL.UEM.TOTL.ZS,2023,
MCO,Monaco,SL.UEM.TOTL.ZS,2022,
MNG,Mongolia,SL.UEM.TOTL.ZS,2024,5.158
MNG,Mongolia,SL.UEM.TOTL.ZS,2023,5.178
MNG,Mongolia,SL.UEM.TOTL.ZS,2022,5.954
MNE,Montenegro,SL.UEM.TOTL.ZS,2024,13.206
MNE,Montenegro,SL.UEM.TOTL.ZS,2023,13.146
MNE,Montenegro,SL.UEM.TOTL.ZS,2022,14.851
MAR,Morocco,SL.UEM.TOTL.ZS,2024,9.103
MAR,Morocco,SL.UEM.TOTL.ZS,2023,8.896
MAR,Morocco,SL.UEM.TOTL.ZS,2022,9.413
MOZ,Mozambique,SL.UEM.TOTL.ZS,2024,6.668
MOZ,Mozambique,SL.UEM.TOTL.ZS,2023,6.661
MOZ,Mozambique,SL.UEM.TOTL.ZS,2022,6.789
MMR,Myanmar,SL.UEM.TOTL.ZS,2024,2.887
MMR,Myanmar,SL.UEM.TOTL.ZS,2023,2.977
MMR,Myanmar,SL.UEM.TOTL.ZS,2022,3.063
NAM,Namibia,SL.UEM.TOTL.ZS,2024,19.157
NAM,Namibia,SL.UEM.TOTL.ZS,2023,19.154
NAM,Namibia,SL.UEM.TOTL.ZS,2022,19.615
NRU,Naoero,SL.UEM.TOTL.ZS,2024,
NRU,Naoero,SL.UEM.TOTL.ZS,2023,
NRU,Naoero,SL.UEM.TOTL.ZS,2022,
NPL,Nepal,SL.UEM.TOTL.ZS,2024,10.5
NPL,Nepal,SL.UEM.TOTL.ZS,2023,10.437
NPL,Nepal,SL.UEM.TOTL.ZS,2022,10.661
NLD,Netherlands,SL.UEM.TOTL.ZS,2024,3.7
NLD,Netherlands,SL.UEM.TOTL.ZS,2023,3.535
NLD,Netherlands,SL.UEM.TOTL.ZS,2022,3.526
NCL,New Caledonia,SL.UEM.TOTL.ZS,2024,10.991
NCL,New Caledonia,SL.UEM.TOTL.ZS,2023,10.922
NCL,New Caledonia,SL.UEM.TOTL.ZS,2022,10.71
NZL,New Zealand,SL.UEM.TOTL.ZS,2024,4.724
NZL,New Zealand,SL.UEM.TOTL.ZS,2023,3.734
NZL,New Zealand,SL.UEM.TOTL.ZS,2022,3.299
NIC,Nicaragua,SL.UEM.TOTL.ZS,2024,4.98
NIC,Nicaragua,SL.UEM.TOTL.ZS,2023,4.698
NIC,Nicaragua,SL.UEM.TOTL.ZS,2022,4.969
NER,Niger,SL.UEM.TOTL.ZS,2024,0.376
NER,Niger,SL.UEM.TOTL.ZS,2023,0.407
NER,Niger,SL.UEM.TOTL.ZS,2022,0.403
NGA,Nigeria,SL.UEM.TOTL.ZS,2024,3.045
NGA,Nigeria,SL.UEM.TOTL.ZS,2023,3.074
NGA,Nigeria,SL.UEM.TOTL.ZS,2022,3.827
MKD,North Macedonia,SL.UEM.TOTL.ZS,2024,12.265
